label,message
2.2,為什麼我看到別人或者看到別人的照片就下意識的想他不久會死
2.2,為什麼我現在一看到女的我就覺得我上過她但是我的的確確沒有上過但心裡一直糾結腦子無時無刻都在想然後產生恐懼
2.2,為什麼我最近老不順經常和別人吵架我很難過在別的地方都很好的
2.2,為什麼我會突然間心裡煩躁不安 總覺得周圍的人都有點討厭
2.2,為什麼我經常有輕生的念頭經常情緒低落
2.2,為什麼我總失眠而且有時候想到將來要面對死亡我就心裡很難受而且還會失眠尤其是在晚上
2.2,為什麼我總是有煩躁不安的感覺總有要吶喊的慾望晚上失眠不敢一個人睡白天要睡覺明明很餓我卻沒食慾總有一種我快要死去的感覺我想知道這是怎麼了
2.2,為什麼我總是受別人的情緒影響判斷不出好壞人而且經常恐懼焦慮害怕陌生人感覺生活沒有方向很敏感脆弱過於依賴別人
2.2,為什麼我總是缺乏安全感總感覺別人要找我的麻煩成天擔心這樣擔心那樣求幫助
2.2,為什麼現在會變成這樣每次他靠近我親我我的心就好痛以前都是開心的現在為什麼會這樣呢
2.2,為什麼總是把任何不好的疾病喜歡往自己身上攬我想讓自己走出來
2.2,疫情鬧的最近這幾天呼吸困難不咳嗽不發燒就是有點上不來氣趕緊好像要憂鬱了總感覺自己得這個肺炎了但是自己知道這一個月沒接觸外人就是感覺害怕
2.2,看了好多猝死新聞總感覺自己會出事怎麼辦啊已經影響我的生活了
2.2,看見一個人會胸悶呼吸不順並且想躲開她而且長時間吵架是什麼心理狀態
2.2,看見男生會有想走開的感覺有點恐懼人多的地方
2.2,看到大面積的水會有恐懼感 比如站在橋上往湖面看
2.2,突然胸悶心慌氣短不願意和人說話感覺頭被什麼東西塞住一樣
2.2,突然緊張心裡上半身裡面一陣一陣發涼請問是焦慮導致的嗎
2.2,面對社交恐懼症戀愛恐懼症該怎麼解決稍微有點悲觀主義
2.2,剛出來工作有1年了每天工作都覺得很累好像對什麼事情都不感興趣很煩躁每天晚上都失眠有時候會出現莫名的恐懼
2.2,剛剛懷孕之前有過焦慮症今天天氣非常熱此刻心裡非常煩躁我該怎麼調節求幫助天一涼快焦躁情緒就會好
2.2,害怕生病害怕癌症很敏感老是控制不住想
2.2,害怕坐火車和汽車 只要一想到坐火車心理就害怕害怕坐很快的車 心跳快火車一開就想讓他停下來
2.2,害怕和別人說話和陌生人說話緊張坐在路上感覺總有人注視自己門都不敢出
2.2,害怕看見陌生人然後常常走在大街上心跳加快
2.2,害怕得狂犬病陷入恐慌期睡眠不良夜晚難受
2.2,害怕黑恐懼很多東西我怕老了自己這樣會嚇到自己
2.2,恐婚害怕被男友背叛各種煩心各種的害怕被別人搶走
2.2,恐懼失眠不敢睡覺每當快睡著的時候就被內心的恐懼驚醒了就不敢睡覺了又害怕不睡覺害怕自己睡不著
2.2,恐懼症我還怎麼克服有一段時間了想諮詢一下
2.2,時而歡喜時而焦慮經常莫名的失落對親近的人很挑剔稍一不滿意就會發洩
2.2,時刻要上廁所總害怕會尿褲子上其實又沒有要尿是心裡緊張導致
2.2,特殊時期焦慮疑病導致呼吸不順還經常在下午三四點出現鼻塞的現象
2.2,站在馬路上總是想像自己或親人被撞站在樓上就看到自己摔了下去
2.2,胸口太痛了頭脹痛到醫院檢查無任何病變老是擔心那個女人和她前夫來殘害我妻兒有具體誘發因素
2.2,胸口悶痛去醫院檢查不出來跟人說話會緩解驚弓之鳥害怕自己身體出問題胸口悶都跑醫院檢查
2.2,胸口痛非常容易激動緊張心慌氣短心悸耳鳴想的亂七八糟的控制不了
2.2,胸口絞痛鑽心地痛腦子麻木恍惚脹痛到醫院檢查又沒有任何病變
2.2,胸悶兩三年了是壓力導致的請問怎麼緩解很難受
2.2,胸痛頭脹痛到醫院檢查沒有任何病變感覺日子難過懼怕明天到來工作力不從心想死又怕死
2.2,迷茫做一些事情是感到罪惡知道沒用知道不好卻停不下來什麼方面都無所作為一直在擔心一直在害怕害怕失去害怕走錯路
2.2,逃避別人的眼光 說話緊張過度 當別人從你生變走過時你就會感覺他要打你那種感覺然後身體的某個部位就過度的緊張然後就不舒服
2.2,馬上大考了怎麼解決考前焦慮還有10幾天了我真的很著急誰能幫幫忙
2.2,馬上大學畢業了我貪玩沒有拿到畢業證現在很痛苦我想死一了百了可是我好不甘心高中我也曾經努力過再見了這個世界我不知道我的未來在哪裡
2.2,高中時期因為學習壓力大及其他原因得了社恐症
2.2,做完人流以後一直失眠情緒低落容易生氣對以前感興趣的事情也提不起精神了
2.2,婚姻問題老公出軌總感覺痛苦每天想到這樣事就睡不著覺
2.2,強迫行為怎麼治嚴重性強迫行為並且泛化了生活中的各種小事都會強迫行為
2.2,得了植物精神紊亂每天無精打采不喜歡出去頭暈心率快
2.2,從小到大只要家裡來了陌生人就會躲進房間裡直到陌生人走了才敢從房間裡走出來
2.2,從小到大有時候心裡會時不時出現一種周圍很吵心跳加速耳邊總有一個很大聲音會把心裡當時想的東西很大聲的說出來是什麼原因
2.2,從今年年初我和別人說話就非常不自然不敢看別人的眼睛一說話就腦衝血然後大腦好像短路一樣和自己家人說話也是就顯得很緊張頭茫茫的請問專家我該怎麼辦才好呢
2.2,從懷孕到生孩子總是想些孩子健不健康越想越害怕反反覆覆的每天都是我是怎麼了
2.2,患有社交恐懼症見著生人就手足無措應該怎麼樣改變自己
2.2,患有焦慮症患有焦慮症總是緊張 緊張時不敢與人對視雙眼無法聚焦非常痛苦怎麼辦
2.2,您好 我做什麼事情都非常緊張 工作又需要經常處理緊急突發事件 我有信心能處理好 但就是緊張 說話 手 心都是顫抖的 每次上班都恐懼的不行 怎麼辦
2.2,您好心裡覺得自己非常焦慮心煩有點事情心裡承受不住
2.2,您好我老是緊張胡思亂想只要心裡有點事就心跳過快去醫院檢查醫生說緊張造成的我該怎麼緩解
2.2,您好我是焦慮症患者現在已經在吃藥想結合心理治療
2.2,您好我最近越來越不能控制自己的情緒會突然的傷心或者失落還會做夢周圍的人都討厭我這是怎麼回事呢
2.2,您好醫生我為什麼一有事就往壞處想一有病總感覺自己有大病了然後還得去外地看
2.2,情緒反反覆覆比較討厭社交最近有點焦慮半夜總會醒睡覺時不能有一點點聲音不然會驚醒厭學經常暴飲暴食也有時候一段時間東西都不想吃
2.2,情緒比較易怒常常容易糾結選擇不出來就會非常鬱悶煩惱看到不喜歡的人或事兒 會非常反感討厭生氣常常覺得自己非常委屈 活著很累
2.2,情緒低落整天悶悶不樂對友情愛情失去期望對自己失去信心很想考試取得好成績可是考試的時候緊張得手抖腦子全亂了越想做好就越做不好害怕面對這一切
2.2,情緒總是失控是怎麼回事一根筋拉太緊太緊繃了積累壓抑失控
2.2,控制不住自己去想不開心的經歷越想越自卑覺得自己沒用快瘋掉了
2.2,晚上一個人睡覺總是怕鬼明知道不在心裡還是要去想怎麼才能克服呢
2.2,晚上不想睡覺上床翻來覆去心裡難受覺得自己一無所有
2.2,晚上經常心裡亂想恐懼睡不著還有莫名的恐慌感
2.2,晚上睡不著覺  注意力不集中   做什麼事都提不起興趣   每天都覺得很無聊   總覺得別人過的比自己好  想找人聊天卻發現找不到人
2.2,現在又開始考試報名了連報名都困難重重現在的我也不知怎麼了有點事情想著想著就會流眼淚誰能告訴我幫我
2.2,現在上高一17歲女上課時不敢抬頭看黑板容易緊張腿抖不敢與人對視怎麼辦靜靜女17歲
2.2,現在很茫然沒目標沒方向心裡浮躁靜不下來有時無緣無故緊張慌張
2.2,產後有焦慮症怎麼辦我應該怎麼做才不會這樣
2.2,莫名其妙的心慌 煩躁明明一切事情都可以解決好 但就是很心慌 求解
2.2,被別人注視我就會身體發熱 緊張 額頭冒汗越想冷靜汗越多
2.2,被男友傷害過三次最後一次是肉體出軌現實中我還是原諒了他有一年了再沒有發生過此類事件可是我老是做這種他背叛我的噩夢被驚醒我該怎麼辦
2.2,這幾年不斷有親人離世對死亡越來越恐懼每天都在害怕也不敢睡覺怎麼辦
2.2,備孕一直懷不上導致自己非常焦慮無法放平心態而且剛剛離職沒有收入
2.2,喜歡咬自己的指甲的皮是有什麼心理病麼有人說我喜歡咬指甲的皮是心理病這是真的麼
2.2,就是每天感覺好煩白天嗜睡晚上不睡莫名的害怕恐懼
2.2,幾個月了做什麼都提起興趣心情低落老會胡思亂想心煩莫明的驚怕經常感覺頭有點不舒服這幾天有時會感覺會不會控制不住怕瘋掉怎辦好求高人指點謝謝
2.2,最近一直很焦躁是因為女兒讀書不用功的事覺得她沒前途怕她因為讀書不好影響以後工作和生活不知道要怎麼調節自己的情緒和做女兒的思想工作
2.2,最近一段時間一想到密閉空間或風很大或溺水等有可能讓人閉氣的情況就會呼吸困難該怎麼辦呀
2.2,最近工作不順利家裡的事也不順利反正看見什麼煩什麼老是莫名其妙的就想罵人甚至打人
2.2,最近心情不好不安心老是害怕心情好煩
2.2,最近生活糟心事比較多經常心情不好頭部暈痛情緒容易激動這種狀況有一段時間了是不是有憂鬱症
2.2,最近因為得了頸椎病老是覺得自己身體快不行了 很鬱悶  壓力大
2.2,最近有兩年了遇到點小事也莫名其妙的後怕開車時候還總往後看總怕撞到人總是自己嚇唬自己請問醫生我這是什麼病呀
2.2,最近有時候心情有點暴躁而且經常有總厭世輕生的想法我想諮詢下這是怎麼回事
2.2,最近老是心慌心跳渾身不自然吊點滴就不舒服感覺要死去一樣
2.2,最近老是心慌焦慮有時候還會很壓抑很害怕和別人說話怕惹人生氣
2.2,最近老是害怕睡著後會死掉不敢睡覺精神恐慌
2.2,最近決定身心都很疲憊感別人在我旁邊大聲說話或者一直聊天整個人就受不了感覺整個腦子發脹感覺要爆發崩潰想要砸東西發脾氣為什麼會這樣
2.2,最近很心煩經常想罵人大聲呼喊失眠太難受了
2.2,最近很害怕和人交流心裡壓力過大對於特定的人說話心跳會加快
2.2,最近要找工作了 但一直擔心自己工作之後不成功 心情變得低落 食慾不振而且害怕一個人
2.2,最近胸口悶心臟不舒服莫名的焦慮睡不著覺
2.2,最近感覺心裡煩躁不安容易疲憊看家人不順眼孩子有認知障礙總感覺自己的孩子不行感覺丈夫不關心自己
2.2,最近感覺很焦慮懼怕生病一聽到人講到什麼病就開始懷疑自己是不是會得這種病最近還睡眠不好頭暈什麼是都不想去做
2.2,最近感覺很憂鬱高中學生感覺要做的事情很多要做的題目也很多
2.2,最近跟朋友見面吃飯就會突然沒有食慾而且吃一點就飽還容易消化不良見任何朋友都會這樣在家一點事都沒有
2.2,最近憂鬱了很鬱悶幹什麼提不起來精神還隱約感覺自卑老懷疑自己得了什麼病
2.2,最近總是失眠 而且躺下之後腦子裡會有很多可怕的想法 而且最近很拒絕跟家人交心 晚上自己下班回家路上會很害怕 這都是以前沒有的症狀 這是什麼狀況
2.2,最近總是在想一些關於死亡的東西 感覺非常的懼怕死亡 感覺很恐懼 在想死之後會怎樣我還會是我嗎 我還會有感覺嗎 想守住現在想什麼都不變 很害怕很害怕
2.2,最近總是很焦慮  沒有安全感  不知道怎麼了   是憂鬱症嗎
2.2,最近總是感到焦慮做什麼事都提不起勁很不自信
2.2,最近總感覺到哪裡做什麼都沒有安全感總感覺做做什麼都會有不好的事發生尤其是晚上睡覺總害怕有人會闖進門了
2.2,無法集中注意力第一次出現是由於中考壓力過大後來越擔心就越無法集中注意力
2.2,焦慮 失眠 恐慌 對人生感到失望 希望被認可害怕被忽略 無法處理人際關係 礙於面子也好感情也罷 總是不清不楚的活著
2.2,焦慮不安害怕但不知道為什麼總在為未來而擔心害怕自己有病也害怕父母身體不好晚上睡覺入睡難半夜多次醒來內心慌亂
2.2,焦慮不安睡眠半睡半醒心慌老是胡思亂想
2.2,焦慮不安頭昏頭痛胡思亂想老往壞處想怎麼辦
2.2,焦慮引起的心跳加速快一天了煩死了也睡不好
2.2,焦慮可否提供焦慮症測試感覺自己有焦慮症狀
2.2,焦慮易怒而且一有這些情緒波動就心臟不舒服
2.2,焦慮怎麼治療  怎樣正確自信自己 人際關係沒有的人怎麼改善人際關係
2.2,焦慮怎麼辦   每天沒事就亂想想的都是不好的方面感覺自己壓力大的快要死掉
2.2,焦慮恐懼一年了時好時壞身體症狀不是很嚴重這應該是心理問題麼
